order_number,order_date,product_code,producto_id,producto_nombre,categoria,quantity,price,sales,country,country_norm,region,subregion,cliente_id,nombre,ciudad
10306,2004-10-14,S12_1108,8,S12_1108,Classic Cars,31,100.0,6570.76,UK,United Kingdom,,,37,Anton Vasić,Lajkovac
10314,2004-10-22,S12_1108,8,S12_1108,Classic Cars,38,100.0,7975.44,Denmark,Denmark,,,97,درسا مرادی,بیرجند
10325,2004-11-05,S12_1108,8,S12_1108,Classic Cars,42,64.0,2688.0,Norway,Norway,,,51,Alexander Gagné,Woodstock
10336,2004-11-20,S12_1108,8,S12_1108,Classic Cars,33,57.22,1888.26,France,France,,,44,Nella Koskinen,Hamina
10348,2004-11-01,S12_1108,8,S12_1108,Classic Cars,48,52.36,2513.28,Spain,Spain,,,24,Remziye Stabel,Zweins
10359,2004-12-15,S12_1108,8,S12_1108,Classic Cars,42,100.0,4764.48,France,France,,,79,Willi Lefevre,Prangins
10371,2005-01-23,S12_1108,8,S12_1108,Classic Cars,32,100.0,3560.64,USA,United States,,,59,Demid Lisickiy,Yalta
10382,2005-02-17,S12_1108,8,S12_1108,Classic Cars,34,100.0,3823.64,USA,United States,,,32,May Wie,Andselv
10395,2005-03-17,S12_1108,8,S12_1108,Classic Cars,33,69.12,2280.96,France,France,,,96,Arnim Lehnen,Herrieden
10413,2005-05-05,S12_1108,8,S12_1108,Classic Cars,36,100.0,8677.8,USA,United States,,,88,Julio Murray,Shepparton
10103,2003-01-29,S12_1666,9,S12_1666,Classic Cars,27,100.0,3394.98,Norway,Norway,,,52,Radoslav Blagojević,Kikinda
10113,2003-03-26,S12_1666,9,S12_1666,Classic Cars,21,100.0,3415.44,USA,United States,,,62,Agathe Leroux,Bordeaux
10126,2003-05-28,S12_1666,9,S12_1666,Classic Cars,21,100.0,2439.57,Spain,Spain,,,58,Maeva Martin,Cochrane
10140,2003-07-24,S12_1666,9,S12_1666,Classic Cars,38,100.0,4829.8,USA,United States,,,52,Radoslav Blagojević,Kikinda
10150,2003-09-19,S12_1666,9,S12_1666,Classic Cars,30,100.0,4100.1,Singapore,Singapore,Asia,,12,Cassandra Tronstad,Havøysund
10164,2003-10-21,S12_1666,9,S12_1666,Classic Cars,49,100.0,6563.06,Austria,Austria,,,39,Noah Mortensen,Allinge
10174,2003-11-06,S12_1666,9,S12_1666,Classic Cars,43,100.0,6817.22,Australia,Australia,,,2,Florent Vidal,Caen
10183,2003-11-13,S12_1666,9,S12_1666,Classic Cars,41,100.0,6163.94,USA,United States,,,3,Noélie Bourgeois,Lille
10194,2003-11-25,S12_1666,9,S12_1666,Classic Cars,38,100.0,4933.92,France,France,,,56,Magdalena Simonović,Blace
10206,2003-12-05,S12_1666,9,S12_1666,Classic Cars,28,100.0,4056.36,Canada,Canada,,,81,Priscilla Caldwell,Scottsdale
10216,2004-02-02,S12_1666,9,S12_1666,Classic Cars,43,100.0,5759.42,France,France,,,59,Demid Lisickiy,Yalta
10229,2004-03-11,S12_1666,9,S12_1666,Classic Cars,25,100.0,3451.0,USA,United States,,,2,Florent Vidal,Caen
10245,2004-05-04,S12_1666,9,S12_1666,Classic Cars,38,100.0,5920.4,USA,United States,,,2,Florent Vidal,Caen
10258,2004-06-15,S12_1666,9,S12_1666,Classic Cars,41,100.0,6668.24,Japan,Japan,Asia,,92,Nelly Chavarría,San Pedro Comitancillo
10270,2004-07-19,S12_1666,9,S12_1666,Classic Cars,28,100.0,4094.72,Australia,Australia,,,54,Leticia Rolland,Zermatt
10281,2004-08-19,S12_1666,9,S12_1666,Classic Cars,25,100.0,2938.5,USA,United States,,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10291,2004-09-08,S12_1666,9,S12_1666,Classic Cars,41,100.0,6387.8,Sweden,Sweden,,,96,Arnim Lehnen,Herrieden
10304,2004-10-11,S12_1666,9,S12_1666,Classic Cars,39,100.0,6396.0,France,France,,,97,درسا مرادی,بیرجند
10313,2004-10-22,S12_1666,9,S12_1666,Classic Cars,21,100.0,2669.1,Canada,Canada,,,1,Jenny Bourgeois,Miège
10322,2004-11-04,S12_1666,9,S12_1666,Classic Cars,27,100.0,4784.13,USA,United States,,,19,Rose Young,Waterloo
10333,2004-11-18,S12_1666,9,S12_1666,Classic Cars,33,99.21,3273.93,USA,United States,,,2,Florent Vidal,Caen
10347,2004-11-29,S12_1666,9,S12_1666,Classic Cars,29,100.0,3586.43,Australia,Australia,,,53,Vera Teodosić,Svilajnac
10357,2004-12-10,S12_1666,9,S12_1666,Classic Cars,49,100.0,5960.36,USA,United States,,,44,Nella Koskinen,Hamina
10370,2005-01-20,S12_1666,9,S12_1666,Classic Cars,49,100.0,8470.14,Australia,Australia,,,90,Ana Luisa Valverde,La Higuera
10381,2005-02-17,S12_1666,9,S12_1666,Classic Cars,20,100.0,2952.0,USA,United States,,,32,May Wie,Andselv
10391,2005-03-09,S12_1666,9,S12_1666,Classic Cars,39,63.2,2464.8,Australia,Australia,,,70,Aiden Griffin,Loughrea
10411,2005-05-01,S12_1666,9,S12_1666,Classic Cars,40,100.0,6232.0,Canada,Canada,,,32,May Wie,Andselv
10424,2005-05-31,S12_1666,9,S12_1666,Classic Cars,49,100.0,7969.36,Spain,Spain,,,68,Winnie Koopmanschap,Hoofddorp
10107,2003-02-24,S12_2823,10,S12_2823,Classic Cars,21,100.0,3036.6,USA,United States,,,55,Alex Williams,Ballina
10121,2003-05-07,S12_2823,10,S12_2823,Classic Cars,50,100.0,8284.0,France,France,,,75,Bror Svendsen,Sande
10134,2003-07-01,S12_2823,10,S12_2823,Classic Cars,20,100.0,2711.2,France,France,,,56,Magdalena Simonović,Blace
10145,2003-08-25,S12_2823,10,S12_2823,Classic Cars,49,100.0,8339.8,USA,United States,,,17,Yashodha Saldanha,Bhusawal
10159,2003-10-10,S12_2823,10,S12_2823,Classic Cars,38,100.0,6238.84,USA,United States,,,38,آدرین سالاری,شیراز
10169,2003-11-04,S12_2823,10,S12_2823,Classic Cars,35,100.0,4639.25,Australia,Australia,,,24,Remziye Stabel,Zweins
10180,2003-11-11,S12_2823,10,S12_2823,Classic Cars,40,100.0,6747.6,France,France,,,69,Helmi Tikkanen,Tervola
10189,2003-11-18,S12_2823,10,S12_2823,Classic Cars,28,100.0,4512.48,USA,United States,,,98,Addison Martin,Radisson
10201,2003-12-01,S12_2823,10,S12_2823,Classic Cars,25,100.0,4029.0,USA,United States,,,70,Aiden Griffin,Loughrea
10211,2004-01-15,S12_2823,10,S12_2823,Classic Cars,36,100.0,4771.8,France,France,,,86,Britney Caldwell,Naas
10224,2004-02-21,S12_2823,10,S12_2823,Classic Cars,43,100.0,6087.94,France,France,,,11,Ryder Lewis,Blenheim
10237,2004-04-05,S12_2823,10,S12_2823,Classic Cars,32,100.0,4193.28,USA,United States,,,16,Zillah Lenssen,Winterswijk
10251,2004-05-18,S12_2823,10,S12_2823,Classic Cars,46,100.0,7552.28,USA,United States,,,97,درسا مرادی,بیرجند
10263,2004-06-28,S12_2823,10,S12_2823,Classic Cars,48,100.0,6434.4,USA,United States,,,73,Deveny Hartsuiker,Sint Agatha
10276,2004-08-02,S12_2823,10,S12_2823,Classic Cars,43,100.0,5181.5,USA,United States,,,59,Demid Lisickiy,Yalta
10285,2004-08-27,S12_2823,10,S12_2823,Classic Cars,49,100.0,6863.92,USA,United States,,,70,Aiden Griffin,Loughrea
10299,2004-09-30,S12_2823,10,S12_2823,Classic Cars,24,100.0,4157.04,Finland,Finland,,,80,Frederick Steward,Leicester
10309,2004-10-15,S12_2823,10,S12_2823,Classic Cars,26,100.0,4660.24,Norway,Norway,,,93,Felix Chow,Hampstead
10319,2004-11-03,S12_2823,10,S12_2823,Classic Cars,30,100.0,4111.8,USA,United States,,,3,Noélie Bourgeois,Lille
10329,2004-11-15,S12_2823,10,S12_2823,Classic Cars,24,100.0,3542.64,USA,United States,,,20,Ljubiša Stefanović,Rača
10341,2004-11-24,S12_2823,10,S12_2823,Classic Cars,55,100.0,8118.55,Austria,Austria,,,59,Demid Lisickiy,Yalta
10362,2005-01-05,S12_2823,10,S12_2823,Classic Cars,22,100.0,3877.06,USA,United States,,,36,Cody Henderson,Athlone
10375,2005-02-03,S12_2823,10,S12_2823,Classic Cars,49,78.92,3867.08,France,France,,,19,Rose Young,Waterloo
10388,2005-03-03,S12_2823,10,S12_2823,Classic Cars,44,100.0,5951.44,USA,United States,,,90,Ana Luisa Valverde,La Higuera
10403,2005-04-08,S12_2823,10,S12_2823,Classic Cars,66,100.0,8648.64,UK,United Kingdom,,,67,Joaquin Santana,Barcelona
10417,2005-05-13,S12_2823,10,S12_2823,Classic Cars,21,100.0,3447.78,Spain,Spain,,,19,Rose Young,Waterloo
10104,2003-01-31,S12_3148,11,S12_3148,Classic Cars,34,100.0,5958.5,Spain,Spain,,,20,Ljubiša Stefanović,Rača
10117,2003-04-16,S12_3148,11,S12_3148,Classic Cars,43,100.0,5911.64,Singapore,Singapore,Asia,,96,Arnim Lehnen,Herrieden
10127,2003-06-03,S12_3148,11,S12_3148,Classic Cars,46,100.0,7366.44,USA,United States,,,71,Emil Halla,Ilmajoki
10142,2003-08-08,S12_3148,11,S12_3148,Classic Cars,33,100.0,4985.64,USA,United States,,,52,Radoslav Blagojević,Kikinda
10153,2003-09-28,S12_3148,11,S12_3148,Classic Cars,42,100.0,5393.64,Spain,Spain,,,33,Leonard Barbier,Rüeggisberg
10165,2003-10-22,S12_3148,11,S12_3148,Classic Cars,34,100.0,4880.02,Singapore,Singapore,Asia,,40,Barb Parker,Plymouth
10176,2003-11-06,S12_3148,11,S12_3148,Classic Cars,47,100.0,8378.69,Italy,Italy,,,39,Noah Mortensen,Allinge
10185,2003-11-14,S12_3148,11,S12_3148,Classic Cars,33,100.0,4038.21,USA,United States,,,82,بنیامین حیدری,رشت
10196,2003-11-26,S12_3148,11,S12_3148,Classic Cars,24,100.0,3807.12,USA,United States,,,1,Jenny Bourgeois,Miège
10208,2004-01-02,S12_3148,11,S12_3148,Classic Cars,26,100.0,3142.36,France,France,,,11,Ryder Lewis,Blenheim
10220,2004-02-12,S12_3148,11,S12_3148,Classic Cars,30,100.0,4713.6,Ireland,Ireland,,,92,Nelly Chavarría,San Pedro Comitancillo
10230,2004-03-15,S12_3148,11,S12_3148,Classic Cars,43,100.0,7016.31,Germany,Germany,,,57,Sofia Edwards,Invercargill
10247,2004-05-05,S12_3148,11,S12_3148,Classic Cars,25,100.0,4381.25,Finland,Finland,,,89,Deniz Türkyılmaz,Manisa
10272,2004-07-20,S12_3148,11,S12_3148,Classic Cars,27,100.0,4283.01,USA,United States,,,50,Ivana Teixeira,Birigüi
10282,2004-08-20,S12_3148,11,S12_3148,Classic Cars,27,100.0,4364.82,USA,United States,,,23,Caroline Sørensen,Sundby/Erslev
10293,2004-09-09,S12_3148,11,S12_3148,Classic Cars,24,100.0,4242.24,Italy,Italy,,,31,Porfirio de la Crúz,Orduña de Arriba
10306,2004-10-14,S12_3148,11,S12_3148,Classic Cars,34,100.0,4982.7,UK,United Kingdom,,,94,حسین نكو نظر,ورامین
10314,2004-10-22,S12_3148,11,S12_3148,Classic Cars,46,100.0,6393.54,Denmark,Denmark,,,42,Mladen Jeremić,Jagodina
10324,2004-11-05,S12_3148,11,S12_3148,Classic Cars,27,54.33,1466.91,USA,United States,,,99,Darren Phillips,Longford
10336,2004-11-20,S12_3148,11,S12_3148,Classic Cars,33,100.0,4059.33,France,France,,,7,Elio Giraud,Colombes
10348,2004-11-01,S12_3148,11,S12_3148,Classic Cars,47,100.0,4801.52,Spain,Spain,,,16,Zillah Lenssen,Winterswijk
10358,2004-12-10,S12_3148,11,S12_3148,Classic Cars,49,55.34,2711.66,Spain,Spain,,,90,Ana Luisa Valverde,La Higuera
10372,2005-01-26,S12_3148,11,S12_3148,Classic Cars,40,100.0,5862.0,Japan,Japan,Asia,,60,Silvia Márquez,Barcelona
10382,2005-02-17,S12_3148,11,S12_3148,Classic Cars,37,100.0,4071.85,USA,United States,,,2,Florent Vidal,Caen
10413,2005-05-05,S12_3148,11,S12_3148,Classic Cars,47,100.0,8236.75,USA,United States,,,1,Jenny Bourgeois,Miège
10108,2003-03-03,S12_3380,12,S12_3380,Classic Cars,45,100.0,6130.35,Philippines,Philippines,,,48,Aaron Clement,Saint-Pierre
10122,2003-05-08,S12_3380,12,S12_3380,Classic Cars,37,99.82,3693.34,France,France,,,12,Cassandra Tronstad,Havøysund
10135,2003-07-02,S12_3380,12,S12_3380,Classic Cars,48,100.0,6031.68,USA,United States,,,69,Helmi Tikkanen,Tervola
10147,2003-09-05,S12_3380,12,S12_3380,Classic Cars,31,100.0,3494.94,USA,United States,,,37,Anton Vasić,Lajkovac
10160,2003-10-11,S12_3380,12,S12_3380,Classic Cars,46,100.0,5294.14,USA,United States,,,32,May Wie,Andselv
10170,2003-11-04,S12_3380,12,S12_3380,Classic Cars,47,100.0,5464.69,Austria,Austria,,,9,Rosa Calderón,San Luis Soyatlán
10181,2003-11-12,S12_3380,12,S12_3380,Classic Cars,28,100.0,2860.76,Norway,Norway,,,99,Darren Phillips,Longford
10191,2003-11-20,S12_3380,12,S12_3380,Classic Cars,40,100.0,5590.0,Germany,Germany,,,19,Rose Young,Waterloo
10203,2003-12-02,S12_3380,12,S12_3380,Classic Cars,20,100.0,2254.8,Spain,Spain,,,48,Aaron Clement,Saint-Pierre
10212,2004-01-16,S12_3380,12,S12_3380,Classic Cars,39,100.0,4946.76,Spain,Spain,,,80,Frederick Steward,Leicester
10225,2004-02-22,S12_3380,12,S12_3380,Classic Cars,25,99.82,2495.5,Switzerland,Switzerland,,,3,Noélie Bourgeois,Lille
10238,2004-04-09,S12_3380,12,S12_3380,Classic Cars,29,100.0,3167.38,Denmark,Denmark,,,20,Ljubiša Stefanović,Rača
10253,2004-06-01,S12_3380,12,S12_3380,Classic Cars,22,100.0,2402.84,UK,United Kingdom,,,24,Remziye Stabel,Zweins
10266,2004-07-06,S12_3380,12,S12_3380,Classic Cars,22,100.0,2454.54,Italy,Italy,,,54,Leticia Rolland,Zermatt
10276,2004-08-02,S12_3380,12,S12_3380,Classic Cars,47,100.0,5464.69,USA,United States,,,33,Leonard Barbier,Rüeggisberg
10287,2004-08-30,S12_3380,12,S12_3380,Classic Cars,45,100.0,4756.5,Switzerland,Switzerland,,,24,Remziye Stabel,Zweins
10300,2003-10-04,S12_3380,12,S12_3380,Classic Cars,29,100.0,3984.6,Germany,Germany,,,75,Bror Svendsen,Sande
10310,2004-10-16,S12_3380,12,S12_3380,Classic Cars,24,100.0,3100.32,Germany,Germany,,,72,Daniel Denys,Selkirk
10320,2004-11-03,S12_3380,12,S12_3380,Classic Cars,35,100.0,4850.3,Sweden,Sweden,,,36,Cody Henderson,Athlone
10329,2004-11-15,S12_3380,12,S12_3380,Classic Cars,46,83.63,3846.98,USA,United States,,,38,آدرین سالاری,شیراز
10341,2004-11-24,S12_3380,12,S12_3380,Classic Cars,44,95.93,4220.92,Austria,Austria,,,84,Georg Hölscher,Readtsjerk
10363,2005-01-06,S12_3380,12,S12_3380,Classic Cars,34,96.73,3288.82,Finland,Finland,,,99,Darren Phillips,Longford
10376,2005-02-08,S12_3380,12,S12_3380,Classic Cars,35,100.0,3987.2,USA,United States,,,89,Deniz Türkyılmaz,Manisa
10389,2005-03-03,S12_3380,12,S12_3380,Classic Cars,25,72.38,1809.5,Sweden,Sweden,,,99,Darren Phillips,Longford
10419,2005-05-17,S12_3380,12,S12_3380,Classic Cars,10,100.0,1092.2,Austria,Austria,,,25,Wanda Lucas,The Colony
10105,2003-02-11,S12_3891,13,S12_3891,Classic Cars,29,100.0,4566.05,Denmark,Denmark,,,93,Felix Chow,Hampstead
10117,2003-04-16,S12_3891,13,S12_3891,Classic Cars,39,100.0,5938.14,Singapore,Singapore,Asia,,18,Oya Başoğlu,İstanbul
10127,2003-06-03,S12_3891,13,S12_3891,Classic Cars,42,100.0,8138.76,USA,United States,,,82,بنیامین حیدری,رشت
10142,2003-08-08,S12_3891,13,S12_3891,Classic Cars,46,100.0,9470.94,USA,United States,,,66,Olive Martin,Christchurch
10153,2003-09-28,S12_3891,13,S12_3891,Classic Cars,49,100.0,7036.89,Spain,Spain,,,54,Leticia Rolland,Zermatt
10165,2003-10-22,S12_3891,13,S12_3891,Classic Cars,27,100.0,5559.03,Singapore,Singapore,Asia,,35,Lada Trajković,Mionica
10176,2003-11-06,S12_3891,13,S12_3891,Classic Cars,50,100.0,7872.5,Italy,Italy,,,80,Frederick Steward,Leicester
10185,2003-11-14,S12_3891,13,S12_3891,Classic Cars,43,100.0,7886.2,USA,United States,,,61,Valentín Moreno,San Sebastián
10196,2003-11-26,S12_3891,13,S12_3891,Classic Cars,38,100.0,7232.16,USA,United States,,,41,Aurelio Rousseau,Haute-Sorne
10208,2004-01-02,S12_3891,13,S12_3891,Classic Cars,20,100.0,3114.4,France,France,,,100,Mara Häußler,Meßstetten
10220,2004-02-12,S12_3891,13,S12_3891,Classic Cars,27,100.0,5045.22,Ireland,Ireland,,,33,Leonard Barbier,Rüeggisberg
10231,2004-03-19,S12_3891,13,S12_3891,Classic Cars,49,100.0,6952.12,Spain,Spain,,,68,Winnie Koopmanschap,Hoofddorp
10247,2004-05-05,S12_3891,13,S12_3891,Classic Cars,27,100.0,4157.73,Finland,Finland,,,33,Leonard Barbier,Rüeggisberg
10272,2004-07-20,S12_3891,13,S12_3891,Classic Cars,39,100.0,7962.24,USA,United States,,,14,Yasemin Akgül,Amasya
10282,2004-08-20,S12_3891,13,S12_3891,Classic Cars,24,100.0,3778.8,USA,United States,,,21,Pamela Colunga,Río Florido
10293,2004-09-09,S12_3891,13,S12_3891,Classic Cars,45,100.0,8253.0,Italy,Italy,,,48,Aaron Clement,Saint-Pierre
10306,2004-10-14,S12_3891,13,S12_3891,Classic Cars,20,100.0,3633.4,UK,United Kingdom,,,20,Ljubiša Stefanović,Rača
10314,2004-10-22,S12_3891,13,S12_3891,Classic Cars,36,100.0,6913.8,Denmark,Denmark,,,8,Eduardo Treviño,Ozuluama
10325,2004-11-05,S12_3891,13,S12_3891,Classic Cars,24,100.0,2583.6,Norway,Norway,,,7,Elio Giraud,Colombes
10336,2004-11-20,S12_3891,13,S12_3891,Classic Cars,49,63.38,3105.62,France,France,,,67,Joaquin Santana,Barcelona
10349,2004-12-01,S12_3891,13,S12_3891,Classic Cars,26,100.0,4408.56,USA,United States,,,17,Yashodha Saldanha,Bhusawal
10359,2004-12-15,S12_3891,13,S12_3891,Classic Cars,49,62.09,3042.41,France,France,,,33,Leonard Barbier,Rüeggisberg
10372,2005-01-26,S12_3891,13,S12_3891,Classic Cars,34,100.0,5941.5,Japan,Japan,Asia,,48,Aaron Clement,Saint-Pierre
10382,2005-02-17,S12_3891,13,S12_3891,Classic Cars,34,95.35,3241.9,USA,United States,,,76,Christian Alonso,Ferrol
10396,2005-03-23,S12_3891,13,S12_3891,Classic Cars,33,100.0,6109.29,USA,United States,,,59,Demid Lisickiy,Yalta
10413,2005-05-05,S12_3891,13,S12_3891,Classic Cars,22,100.0,3387.78,USA,United States,,,86,Britney Caldwell,Naas
10108,2003-03-03,S12_3990,14,S12_3990,Classic Cars,39,89.38,3485.82,Philippines,Philippines,,,22,Magdalena Pascual,Sevilla
10122,2003-05-08,S12_3990,14,S12_3990,Classic Cars,32,63.84,2042.88,France,France,,,30,Nemira Danchuk,Voznesenivka
10135,2003-07-02,S12_3990,14,S12_3990,Classic Cars,24,75.01,1800.24,USA,United States,,,38,آدرین سالاری,شیراز
10147,2003-09-05,S12_3990,14,S12_3990,Classic Cars,21,63.84,1340.64,USA,United States,,,51,Alexander Gagné,Woodstock
10159,2003-10-10,S12_3990,14,S12_3990,Classic Cars,24,73.42,1762.08,USA,United States,,,54,Leticia Rolland,Zermatt
10169,2003-11-04,S12_3990,14,S12_3990,Classic Cars,36,63.84,2298.24,Australia,Australia,,,8,Eduardo Treviño,Ozuluama
10181,2003-11-12,S12_3990,14,S12_3990,Classic Cars,20,81.4,1628.0,Norway,Norway,,,27,Nelson Murphy,Stevenage
10191,2003-11-20,S12_3990,14,S12_3990,Classic Cars,30,64.64,1939.2,Germany,Germany,,,27,Nelson Murphy,Stevenage
10203,2003-12-02,S12_3990,14,S12_3990,Classic Cars,44,82.99,3651.56,Spain,Spain,,,98,Addison Martin,Radisson
10211,2004-01-15,S12_3990,14,S12_3990,Classic Cars,28,92.57,2591.96,France,France,,,21,Pamela Colunga,Río Florido
10225,2004-02-22,S12_3990,14,S12_3990,Classic Cars,37,77.41,2864.17,Switzerland,Switzerland,,,30,Nemira Danchuk,Voznesenivka
10238,2004-04-09,S12_3990,14,S12_3990,Classic Cars,20,74.21,1484.2,Denmark,Denmark,,,97,درسا مرادی,بیرجند
10253,2004-06-01,S12_3990,14,S12_3990,Classic Cars,25,90.17,2254.25,UK,United Kingdom,,,28,Soham Ellis,Dublin
10266,2004-07-06,S12_3990,14,S12_3990,Classic Cars,35,76.61,2681.35,Italy,Italy,,,64,Minea Hautala,Kangasala
10276,2004-08-02,S12_3990,14,S12_3990,Classic Cars,38,83.79,3184.02,USA,United States,,,97,درسا مرادی,بیرجند
10287,2004-08-30,S12_3990,14,S12_3990,Classic Cars,41,69.43,2846.63,Switzerland,Switzerland,,,69,Helmi Tikkanen,Tervola
10300,2003-10-04,S12_3990,14,S12_3990,Classic Cars,22,76.61,1685.42,Germany,Germany,,,61,Valentín Moreno,San Sebastián
10310,2004-10-16,S12_3990,14,S12_3990,Classic Cars,49,81.4,3988.6,Germany,Germany,,,48,Aaron Clement,Saint-Pierre
10320,2004-11-03,S12_3990,14,S12_3990,Classic Cars,38,73.42,2789.96,Sweden,Sweden,,,19,Rose Young,Waterloo
10329,2004-11-15,S12_3990,14,S12_3990,Classic Cars,33,100.0,3607.56,USA,United States,,,4,Eino Tuomi,Multia
10341,2004-11-24,S12_3990,14,S12_3990,Classic Cars,36,93.56,3368.16,Austria,Austria,,,35,Lada Trajković,Mionica
10363,2005-01-06,S12_3990,14,S12_3990,Classic Cars,34,81.62,2775.08,Finland,Finland,,,64,Minea Hautala,Kangasala
10377,2005-02-09,S12_3990,14,S12_3990,Classic Cars,24,67.83,1627.92,Finland,Finland,,,49,Hudson Morris,Timaru
10389,2005-03-03,S12_3990,14,S12_3990,Classic Cars,36,70.26,2529.36,Sweden,Sweden,,,17,Yashodha Saldanha,Bhusawal
10419,2005-05-17,S12_3990,14,S12_3990,Classic Cars,34,90.17,3065.78,Austria,Austria,,,44,Nella Koskinen,Hamina
10104,2003-01-31,S12_4473,15,S12_4473,Classic Cars,41,100.0,4615.78,Spain,Spain,,,92,Nelly Chavarría,San Pedro Comitancillo
10115,2003-04-04,S12_4473,15,S12_4473,Classic Cars,46,100.0,5723.78,USA,United States,,,30,Nemira Danchuk,Voznesenivka
10127,2003-06-03,S12_4473,15,S12_4473,Classic Cars,24,100.0,2559.6,USA,United States,,,93,Felix Chow,Hampstead
10141,2003-08-01,S12_4473,15,S12_4473,Classic Cars,21,100.0,2140.11,Finland,Finland,,,46,Srđan Malešević,Zvečan
10151,2003-09-21,S12_4473,15,S12_4473,Classic Cars,24,100.0,3327.6,Finland,Finland,,,6,Fatma Beşerler,Iğdır
10165,2003-10-22,S12_4473,15,S12_4473,Classic Cars,48,100.0,6825.6,Singapore,Singapore,Asia,,99,Darren Phillips,Longford
10175,2003-11-06,S12_4473,15,S12_4473,Classic Cars,26,100.0,3543.28,UK,United Kingdom,,,37,Anton Vasić,Lajkovac
10184,2003-11-14,S12_4473,15,S12_4473,Classic Cars,37,100.0,4516.22,Spain,Spain,,,24,Remziye Stabel,Zweins
10195,2003-11-25,S12_4473,15,S12_4473,Classic Cars,49,100.0,6445.46,USA,United States,,,93,Felix Chow,Hampstead
10207,2003-12-09,S12_4473,15,S12_4473,Classic Cars,34,99.54,3384.36,USA,United States,,,46,Srđan Malešević,Zvečan
10219,2004-02-10,S12_4473,15,S12_4473,Classic Cars,48,100.0,4891.68,USA,United States,,,53,Vera Teodosić,Svilajnac
10229,2004-03-11,S12_4473,15,S12_4473,Classic Cars,36,100.0,4521.96,USA,United States,,,95,Malik Margaret,Fountainbleu
10246,2004-05-05,S12_4473,15,S12_4473,Classic Cars,46,100.0,5069.66,Spain,Spain,,,99,Darren Phillips,Longford
10259,2004-06-15,S12_4473,15,S12_4473,Classic Cars,46,100.0,6541.2,Singapore,Singapore,Asia,,60,Silvia Márquez,Barcelona
10271,2004-07-20,S12_4473,15,S12_4473,Classic Cars,31,97.17,3012.27,USA,United States,,,97,درسا مرادی,بیرجند
10281,2004-08-19,S12_4473,15,S12_4473,Classic Cars,41,100.0,5247.18,USA,United States,,,63,Karl-Dieter Klaus,Sinsheim
10292,2004-09-08,S12_4473,15,S12_4473,Classic Cars,21,100.0,2214.87,USA,United States,,,85,Francisco Hernández,Fuenlabrada
10305,2004-10-13,S12_4473,15,S12_4473,Classic Cars,38,100.0,4773.18,USA,United States,,,32,May Wie,Andselv
10314,2004-10-22,S12_4473,15,S12_4473,Classic Cars,45,100.0,6185.7,Denmark,Denmark,,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10324,2004-11-05,S12_4473,15,S12_4473,Classic Cars,26,58.38,1517.88,USA,United States,,,33,Leonard Barbier,Rüeggisberg
10336,2004-11-20,S12_4473,15,S12_4473,Classic Cars,38,100.0,6372.6,France,France,,,67,Joaquin Santana,Barcelona
10349,2004-12-01,S12_4473,15,S12_4473,Classic Cars,48,100.0,5232.96,USA,United States,,,18,Oya Başoğlu,İstanbul
10358,2004-12-10,S12_4473,15,S12_4473,Classic Cars,42,64.16,2694.72,Spain,Spain,,,25,Wanda Lucas,The Colony
10371,2005-01-23,S12_4473,15,S12_4473,Classic Cars,49,35.71,1749.79,USA,United States,,,95,Malik Margaret,Fountainbleu
10382,2005-02-17,S12_4473,15,S12_4473,Classic Cars,32,66.58,2130.56,USA,United States,,,54,Leticia Rolland,Zermatt
10412,2005-05-03,S12_4473,15,S12_4473,Classic Cars,54,100.0,5951.34,Spain,Spain,,,58,Maeva Martin,Cochrane
10425,2005-05-31,S12_4473,15,S12_4473,Classic Cars,33,100.0,4692.6,France,France,,,67,Joaquin Santana,Barcelona
10108,2003-03-03,S12_4675,16,S12_4675,Classic Cars,36,100.0,3731.04,Philippines,Philippines,,,46,Srđan Malešević,Zvečan
